ICRF Designation,IERS Des.,Inf.,RA,Dec,dRA,dDec,Corr.,Mean,First,Last,Nbs,Nbd,Nbr
ICRF,J205422.0-201616,2051-204,313.591968,-20.271339,0.00000652,0.0002130,-0.1289,56173.7,53153.2,57872.7,4,349,0
ICRF,J205429.5+240733,2052+239,313.623054,24.126046,0.00001263,0.0002936,-0.1886,57880.9,57275.7,58159.9,3,253,0
ICRF,J205538.8+612200,2054+611,313.911826,61.366844,0.00002793,0.0001742,-0.2185,53379.6,49577.0,57012.1,4,195,0
ICRF,J205550.2-041647,2053-044,313.959408,-4.279745,0.00000620,0.0001751,-0.0648,56121.4,50576.2,57809.9,7,497,0
ICRF,J205551.1-123444,2053-127,313.963331,-12.578955,0.00000872,0.0002820,-0.0565,56973.5,53153.2,57951.4,3,169,0
ICRF,J205616.3-471447,2052-474,314.068166,-47.246563,0.00000311,0.0000323,-0.0074,56776.7,48162.4,58205.8,1215,32331,0
ICRF,J205625.0-320847,2053-323,314.104459,-32.146611,0.00000725,0.0002341,-0.2191,56748.8,53126.1,57804.9,3,170,0
ICRF,J205721.0-071939,2054-075,314.337691,-7.327676,0.00000738,0.0002477,-0.2909,56986.5,55518.7,57836.8,2,199,0
ICRF,J205741.6-373402,2054-377,314.423348,-37.567497,0.00000790,0.0001687,-0.0500,55635.4,48162.4,58101.7,19,362,0
ICRF,J205941.5-364554,2056-369,314.923320,-36.765170,0.00001903,0.0005915,-0.3781,57386.7,54601.7,58048.6,3,98,0
ICRF,J210004.8+234703,2057+235,315.020145,23.784279,0.00001005,0.0002240,-0.4881,57898.1,57275.7,58159.9,4,243,0
ICRF,J210039.1+261537,2058+260,315.162917,26.260285,0.00002461,0.0003904,-0.2575,57169.3,53134.5,58159.9,4,200,0
ICRF,J210054.9+561236,2059+560,315.229060,56.210182,0.00001822,0.0001518,-0.1567,57400.4,54112.8,58137.6,4,260,0
ICRF,J210101.6-293327,2058-297,315.256917,-29.557732,0.00000927,0.0001511,-0.0630,53325.1,50688.3,55545.7,23,183,0
ICRF,J210138.8+034131,2059+034,315.411809,3.692034,0.00000206,0.0000314,0.0486,56479.7,48434.7,58204.7,768,26843,0
ICRF,J210159.1-421916,2058-425,315.496308,-42.321157,0.00003096,0.0007518,0.0565,56604.2,48162.4,58101.7,11,139,0
ICRF,J210217.0+470216,2100+468,315.571067,47.037848,0.00002589,0.0002996,0.0212,55285.5,49177.8,57776.0,5,94,0
ICRF,J210240.2+601509,2101+600,315.667579,60.252732,0.00002243,0.0001609,0.0873,56973.0,49577.0,57875.7,3,208,0
ICRF,J210243.8+675819,2102+677,315.682531,67.972176,0.00002225,0.0001411,-0.0787,57595.3,49827.5,57875.7,3,253,0
ICRF,J210245.8-331316,2059-334,315.691192,-33.221167,0.00001826,0.0006608,0.1369,57210.7,53134.5,58137.6,4,170,0
ICRF,J210353.2-093341,2101-097,315.971842,-9.561570,0.00002243,0.0008315,-0.8444,57719.4,57047.0,58036.5,3,169,0
ICRF,J210501.1-484846,2101-490,316.254825,-48.812923,0.00001087,0.0001868,0.0647,57763.6,57597.7,58010.7,4,112,0
ICRF,J210507.7+003325,2102+003,316.282147,0.556947,0.00000923,0.0003021,-0.0688,57019.3,53560.8,57905.2,3,192,0
ICRF,J210544.9-782534,2059-786,316.437339,-78.426263,0.00003803,0.0001279,0.1123,53516.8,47626.5,58010.7,26,135,0
ICRF,J210610.8+213535,2103+213,316.545076,21.593332,0.00000813,0.0002233,-0.3003,55804.3,50085.5,58159.9,5,221,0
ICRF,J210628.1+023137,2103+023,316.617287,2.527167,0.00000811,0.0002766,-0.1649,56621.1,53561.9,57905.2,3,217,0
ICRF,J210637.5+552041,2105+551,316.656412,55.344921,0.00002843,0.0002575,-0.0964,58133.5,58122.7,58137.6,2,177,0
ICRF,J210659.7-654743,2102-659,316.748842,-65.795441,0.00005553,0.0005284,-0.1337,53977.1,52861.2,57988.7,13,48,0
ICRF,J210727.0-170810,2104-173,316.862591,-17.136211,0.00000651,0.0002206,-0.1352,56845.7,53523.9,57971.2,3,215,0
ICRF,J210807.4-291117,2105-293,317.030836,-29.188102,0.00001214,0.0003886,-0.2226,56723.2,53573.0,57872.7,3,158,0
ICRF,J210812.3-245233,2105-250,317.051332,-24.875923,0.00000808,0.0002715,-0.1411,57091.9,53153.2,57872.7,3,186,0
ICRF,J210829.3-210138,2105-212,317.122255,-21.027275,0.00009782,0.0024390,0.1112,57623.0,57012.1,58023.3,3,34,0
ICRF,J210841.0+143027,2106+143,317.170967,14.507503,0.00000278,0.0000442,-0.0627,55084.5,50085.5,58204.3,51,1773,0
ICRF,J210850.7-484621,2105-489,317.211654,-48.772672,0.00007075,0.0019762,-0.6711,58010.7,58010.7,58010.7,1,11,0
ICRF,J210919.1+802111,2111+801,317.329852,80.353119,0.00013411,0.0002930,-0.1283,57530.5,56302.8,57971.2,2,159,0
ICRF,J210931.8+353257,2107+353,317.382828,35.549333,0.00000604,0.0001172,-0.0651,54241.4,50242.8,57951.4,3,299,0
ICRF,J210933.1-411020,2106-413,317.388286,-41.172390,0.00000487,0.0000684,-0.0067,55595.1,47626.5,58030.7,110,1541,0
ICRF,J211000.9-102057,2107-105,317.504079,-10.349255,0.00000728,0.0002225,-0.2191,54684.8,50576.2,57971.2,3,168,0
ICRF,J211022.6-012658,2107-016,317.594246,-1.449512,0.00001153,0.0003473,-0.0577,56480.1,53153.2,57836.8,3,230,0
ICRF,J211329.4+401251,2111+400,318.372859,40.214274,0.00001932,0.0002535,-0.1174,56465.4,53153.2,57776.0,3,173,0
ICRF,J211354.7+112125,2111+111,318.477977,11.357055,0.00001285,0.0003937,-0.4079,57579.6,56834.7,58048.6,3,172,0
ICRF,J211401.1+820448,2116+818,318.504880,82.080095,0.00005414,0.0001443,-0.2679,57994.5,57971.2,58048.6,2,256,0
ICRF,J211432.8+463439,2112+463,318.636982,46.577584,0.00002157,0.0002402,0.0234,57540.3,57012.1,58036.5,3,162,0
ICRF,J211458.3+283257,2112+283,318.743057,28.549221,0.00000446,0.0000892,-0.0927,56551.3,50219.8,58204.3,8,643,0
ICRF,J211518.4-141643,2112-144,318.826815,-14.278714,0.00000588,0.0001927,-0.2543,56335.4,53552.8,57971.2,4,300,0
ICRF,J211529.4+293338,2113+293,318.872556,29.560657,0.00000233,0.0000312,0.0500,55215.7,46977.9,58205.8,1309,53846,0
ICRF,J211629.8-552720,2112-556,319.124234,-55.455679,0.00001759,0.0002846,-0.0040,58010.7,58010.7,58010.7,1,38,0
ICRF,J211630.8-805355,2109-811,319.128524,-80.898673,0.00004144,0.0000806,-0.0257,53882.2,48043.8,58030.7,34,280,0
ICRF,J211636.6+053617,2114+053,319.152645,5.604735,0.00000711,0.0002362,-0.2214,56667.4,54112.8,57915.1,3,211,0
ICRF,J211650.7+022546,2114+022,319.211438,2.429517,0.00008395,0.0032242,0.0481,57605.3,56879.0,58048.6,3,45,0
ICRF,J211720.7+050304,2114+048,319.336488,5.051143,0.00000601,0.0001859,-0.3942,54406.1,49914.7,57915.1,3,262,0
ICRF,J211756.4+543132,2116+543,319.485352,54.525695,0.00001122,0.0001086,-0.0002,57545.4,53573.0,58144.4,4,357,0
ICRF,J211810.5-301911,2115-305,319.544159,-30.319892,0.00001818,0.0006066,-0.3870,57315.7,48162.4,58137.6,6,120,0
ICRF,J211834.7+203402,2116+203,319.644706,20.567244,0.00000943,0.0001903,-0.3400,58034.8,57785.7,58204.3,3,257,0
ICRF,J211843.2-063617,2116-068,319.680176,-6.605000,0.00000889,0.0003042,-0.0833,57046.9,53503.7,57836.8,4,307,0
ICRF,J211928.8-234029,2116-238,319.870377,-23.674924,0.00003120,0.0009875,-0.6123,57582.5,57012.1,58048.6,3,152,0
ICRF,J211954.1+711036,2119+709,319.975686,71.176695,0.00004578,0.0001480,-0.0397,56295.2,49827.5,57776.0,4,180,0
ICRF,J212015.3-245051,2117-250,320.064157,-24.847531,0.00005217,0.0017031,-0.2484,57555.2,57012.1,58048.6,3,90,0
ICRF,J212028.5+024634,2117+025,320.118875,2.776197,0.00002389,0.0008266,-0.1028,57769.9,56879.0,58048.6,3,131,0
ICRF,J212031.7+443434,2118+443,320.132392,44.576185,0.00008889,0.0005356,-0.2182,56663.0,50306.3,58023.3,5,61,0
ICRF,J212041.1+053345,2118+053,320.171593,5.562502,0.00000602,0.0001841,-0.1553,56206.8,53134.5,57920.8,3,225,0
ICRF,J212046.2+664220,2119+664,320.192508,66.705620,0.00002772,0.0001621,0.1213,57304.8,49827.5,57875.7,4,220,0
ICRF,J212048.4-033028,2118-037,320.201973,-3.508036,0.00000797,0.0002417,0.0267,56957.5,53561.9,57840.3,3,216,0
ICRF,J212100.6+190128,2118+188,320.252528,19.024522,0.00001282,0.0002955,-0.0266,54196.2,50085.5,57099.3,4,148,0
ICRF,J212104.0-611124,2117-614,320.266976,-61.190174,0.00003563,0.0002934,0.5128,54064.9,52861.2,55784.7,17,66,0
ICRF,J212113.1-370308,2118-372,320.304974,-37.052473,0.00000936,0.0002975,-0.3283,56984.3,53126.1,58137.6,4,173,0
ICRF,J212118.5-262853,2118-266,320.327085,-26.481647,0.00003135,0.0010432,-0.1211,57686.9,57099.3,58048.6,3,79,0
ICRF,J212155.0-640430,2117-642,320.479257,-64.075012,0.00073374,0.0045449,-0.2810,53565.2,52887.6,54457.4,4,14,0
ICRF,J212305.3+550027,2121+547,320.772139,55.007590,0.00001125,0.0001173,-0.3342,56094.0,49577.0,58159.9,6,343,0
ICRF,J212313.3+100754,2120+099,320.805660,10.131929,0.00001327,0.0003160,-0.3768,54479.5,49914.7,58015.8,4,127,0
ICRF,J212331.8+461422,2121+460,320.882619,46.239711,0.00001054,0.0001484,0.1331,56126.6,50306.3,57771.0,7,420,0
ICRF,J212335.3-051945,2120-055,320.897101,-5.329233,0.00001959,0.0006279,-0.1743,57749.4,57047.0,58036.5,3,143,0
ICRF,J212344.5+053522,2121+053,320.935489,5.589470,0.00000206,0.0000317,-0.0036,51261.6,44773.8,58205.8,1509,49654,0
ICRF,J212348.5-304605,2120-309,320.952498,-30.768177,0.00000866,0.0002930,-0.1425,56870.2,54965.8,58137.6,3,192,0
ICRF,J212444.6-194143,2121-199,321.186001,-19.695382,0.00000845,0.0002848,-0.0267,57117.4,56036.8,57971.2,2,145,0
ICRF,J212455.3-143813,2122-148,321.230624,-14.637033,0.00001314,0.0003950,0.1959,56887.7,53561.9,57978.6,3,185,0
ICRF,J212526.1+244203,2123+244,321.359045,24.700996,0.00000766,0.0002157,-0.1286,57635.7,53126.1,58204.3,5,279,0
ICRF,J212527.4+642339,2124+641,321.364363,64.394266,0.00001803,0.0002022,-0.3582,55477.7,49827.5,57875.7,3,272,0
ICRF,J212529.2+044135,2122+044,321.371898,4.693200,0.00000534,0.0001564,0.0124,55063.6,49914.7,57920.8,3,342,0
ICRF,J212552.1-233811,2122-238,321.467176,-23.636594,0.00001544,0.0005942,-0.0398,56574.6,54965.8,57901.9,2,146,0
ICRF,J212619.6-065408,2123-071,321.581918,-6.902482,0.00001926,0.0006037,-0.0925,57600.7,57047.0,57840.3,2,149,0
ICRF,J212630.7-460547,2123-463,321.627934,-46.096637,0.00000555,0.0001012,0.0790,56648.4,53223.4,58053.8,48,422,0
ICRF,J212632.7-011932,2123-015,321.636489,-1.325668,0.00000658,0.0002041,-0.1243,56018.7,50576.2,57840.3,3,292,0
ICRF,J212912.1-153841,2126-158,322.300733,-15.644734,0.00000217,0.0000343,-0.0734,55901.4,47176.5,58205.8,1173,16729,0
ICRF,J212921.4-182122,2126-185,322.339246,-18.356331,0.00000615,0.0001960,-0.0805,54714.2,50632.3,57978.6,4,315,0
ICRF,J213016.2+084355,2127+085,322.567707,8.732202,0.00000663,0.0002084,-0.0918,55546.7,52409.7,57920.8,3,344,0
ICRF,J213019.0-092737,2127-096,322.579534,-9.460399,0.00000264,0.0000442,0.0768,55929.5,50576.2,58162.7,141,2227,0
ICRF,J213029.6+333249,2128+333,322.623748,33.546960,0.00002169,0.0003553,-0.3705,57894.6,57785.7,58048.6,2,128,0
ICRF,J213032.8+050217,2128+048,322.636989,5.038187,0.00001411,0.0002593,-0.1770,52635.6,47288.7,58011.8,32,241,0
ICRF,J213101.4-203656,2128-208,322.756151,-20.615599,0.00003067,0.0007749,-0.4808,57899.0,57597.7,58023.3,5,105,0
ICRF,J213135.2-120704,2128-123,322.896924,-12.117999,0.00000219,0.0000373,0.0506,51491.2,45466.3,58193.8,1151,14623,0
ICRF,J213139.3+843011,2135+842,322.913841,84.503283,0.00010467,0.0002111,-0.3873,57997.0,57971.2,58048.6,2,222,0
ICRF,J213334.0+823906,2136+824,323.391998,82.651682,0.00007538,0.0001519,-0.4059,55860.3,50688.3,58015.7,5,247,0
ICRF,J213337.3+144346,2131+145,323.405789,14.729573,0.00001089,0.0003285,-0.6059,57202.8,55776.7,58048.6,3,174,0
ICRF,J213401.1-421843,2130-425,323.504885,-42.312014,0.00002178,0.0006854,0.0477,56945.7,53134.5,57978.6,3,72,0
ICRF,J213410.3-015317,2131-021,323.542957,-1.888122,0.00000221,0.0000366,0.0109,56260.2,47176.5,58023.3,259,8607,0
ICRF,J213424.1+405011,2132+406,323.600445,40.836481,0.00000991,0.0001436,-0.1359,57679.7,57012.1,58137.6,3,272,0
ICRF,J213450.8-335114,2131-340,323.711769,-33.854097,0.00000962,0.0003273,-0.2821,57359.1,55413.8,58144.4,4,240,0
ICRF,J213551.0+471022,2133+469,323.962740,47.172826,0.00002332,0.0003436,-0.1129,57763.9,57012.1,58137.6,4,223,0
ICRF,J213624.0+430142,2134+428,324.100026,43.028465,0.00001010,0.0001450,-0.0752,57344.1,53573.0,58137.6,4,329,0
ICRF,J213638.5+004154,2134+004,324.160776,0.698392,0.00000239,0.0000435,-0.1519,48874.1,44090.5,58169.7,1207,25734,0
ICRF,J213700.9+510136,2135+508,324.254109,51.026703,0.00001084,0.0000980,-0.0303,56655.0,52306.7,58159.9,4,347,0
ICRF,J213705.9+235701,2134+237,324.274859,23.950536,0.00004228,0.0010371,-0.3034,58196.8,57785.7,58204.3,2,56,0
ICRF,J213744.1+345542,2135+347,324.433762,34.928359,0.00000908,0.0001746,-0.0207,57270.6,53134.5,57951.4,3,170,0
ICRF,J213745.1-143255,2135-147,324.438316,-14.548804,0.00004770,0.0002581,-0.0055,57974.7,57974.7,57974.7,1,41,0
ICRF,J213750.0-204231,2135-209,324.458366,-20.708798,0.00003051,0.0008612,-0.2482,56910.1,52306.7,57901.9,3,92,0
ICRF,J213837.1-243954,2135-248,324.654921,-24.665130,0.00000622,0.0002083,-0.1736,54596.2,50632.3,57901.9,4,298,0
ICRF,J213841.9-181044,2135-184,324.674695,-18.178994,0.00007624,0.0014784,-0.1580,56988.3,50632.3,58003.7,17,197,0
ICRF,J213847.4-184930,2136-190,324.697704,-18.825187,0.00001282,0.0003932,0.2415,57185.2,53560.8,57978.6,3,180,0
ICRF,J213901.3+142335,2136+141,324.755455,14.393331,0.00000210,0.0000309,-0.0406,53682.5,45466.3,58177.7,1166,51692,0
ICRF,J213913.2-245415,2136-251,324.805121,-24.904185,0.00001629,0.0005200,0.0732,57041.5,55371.8,57905.2,2,132,0
ICRF,J213938.1+131613,2137+130,324.908919,13.270291,0.00001232,0.0004096,-0.4409,56666.6,53561.9,58015.8,3,101,0
ICRF,J213942.5+012227,2137+011,324.927120,1.374213,0.00001138,0.0003535,-0.2328,55996.3,49914.7,57920.8,3,242,0
ICRF,J214016.9+391144,2138+389,325.070613,39.195793,0.00001118,0.0001890,-0.1448,56662.9,50242.8,57951.4,3,193,0
ICRF,J214046.8-192356,2137-196,325.195251,-19.398902,0.00001276,0.0004408,-0.3393,56782.1,53573.0,58015.8,3,143,0
ICRF,J214056.5-280459,2138-283,325.235522,-28.083318,0.00003004,0.0008807,-0.6104,57019.6,53503.7,57905.2,3,140,0
ICRF,J214152.4-372912,2138-377,325.468538,-37.486942,0.00001488,0.0002757,-0.0980,55445.0,53126.1,58144.4,20,127,0
ICRF,J214215.9-255126,2139-260,325.566360,-25.857388,0.00001408,0.0004693,-0.1486,57276.6,53523.9,57905.2,3,164,0
ICRF,J214230.9-244438,2139-249,325.628996,-24.744120,0.00000682,0.0002213,-0.1245,56580.0,54112.8,57905.2,4,305,0
ICRF,J214236.9-043743,2140-048,325.653757,-4.628753,0.00000590,0.0001865,-0.3194,56119.3,50576.2,57872.7,7,525,0
ICRF,J214241.9-230338,2139-232,325.674775,-23.060688,0.00000948,0.0003181,-0.0008,57205.5,53560.8,57915.1,3,174,0
ICRF,J214305.0-254943,2140-260,325.771081,-25.828620,0.00001195,0.0004033,0.0581,57522.5,57047.0,57915.1,2,157,0
ICRF,J214335.5+174348,2141+175,325.898102,17.730219,0.00000217,0.0000312,-0.0004,56628.9,53126.1,58205.8,277,18186,0
ICRF,J214350.1+333710,2141+333,325.958899,33.619672,0.00000887,0.0001739,-0.0909,57313.2,53561.9,57971.2,3,232,0
ICRF,J214451.1-331255,2141-334,326.213273,-33.215305,0.00000843,0.0002696,-0.3521,56979.9,53134.5,58144.4,5,236,0
ICRF,J214518.7+111527,2142+110,326.328229,11.257587,0.00000275,0.0000563,-0.1113,56189.4,49914.7,58057.7,63,2388,0
ICRF,J214533.3-043439,2142-048,326.389112,-4.577552,0.00004854,0.0017088,-0.5115,57982.8,57723.8,58036.5,3,77,0
ICRF,J214622.9-152543,2143-156,326.595747,-15.428857,0.00000261,0.0000442,-0.0212,55271.2,48196.8,57987.7,234,3478,0
ICRF,J214625.9+570324,2144+568,326.608069,57.056857,0.00044037,0.0038605,-0.1229,57029.7,53126.1,58159.9,7,19,0
ICRF,J214630.0-775554,2140-781,326.625290,-77.931871,0.00012738,0.0005185,0.7126,58010.7,58010.7,58010.7,1,8,0
ICRF,J214632.3-232634,2143-236,326.634976,-23.442780,0.00001294,0.0004046,-0.4681,57614.5,57047.0,58036.5,3,165,0
ICRF,J214655.1+042725,2144+042,326.729967,4.457077,0.00000494,0.0001505,-0.1493,56594.6,53560.8,57944.2,3,296,0
ICRF,J214710.1+092946,2144+092,326.792346,9.496298,0.00000229,0.0000360,0.0331,55893.2,45997.8,58172.8,162,6367,0
ICRF,J214712.7-753613,2142-758,326.803044,-75.603674,0.00000915,0.0000341,-0.0060,57028.6,47626.5,58036.7,130,8258,0
ICRF,J214718.0+262950,2145+262,326.825383,26.497299,0.00003189,0.0007286,-0.1712,57406.8,57012.1,58036.5,3,118,0
ICRF,J214721.8-062025,2144-065,326.841207,-6.340373,0.00001374,0.0001295,0.3289,57225.7,56809.7,57610.7,5,195,0
ICRF,J214731.1-360151,2144-362,326.879691,-36.030909,0.00001637,0.0005473,-0.2426,57248.3,53126.1,58144.4,4,175,0
ICRF,J214753.1-762129,2142-765,326.971463,-76.358117,0.00021390,0.0003723,0.8034,58030.7,58030.7,58030.7,1,43,0
ICRF,J214755.2+083011,2145+082,326.980081,8.503305,0.00000412,0.0001037,-0.0271,56728.3,49914.7,58031.7,36,1030,0
ICRF,J214805.4+065738,2145+067,327.022744,6.960723,0.00000204,0.0000308,-0.0187,51666.7,44773.8,58106.7,2382,108726,0
ICRF,J214816.0+610705,2146+608,327.066843,61.118276,0.00001368,0.0001137,-0.0114,56414.7,52409.7,57901.9,3,337,0
ICRF,J214836.8-172344,2145-176,327.153337,-17.395560,0.00000610,0.0002123,-0.1832,54763.7,50632.3,58015.8,3,188,0
ICRF,J214839.8+021126,2146+019,327.166154,2.190792,0.00001112,0.0003433,-0.4278,57301.3,55454.7,57944.2,2,182,0
ICRF,J214935.2+075625,2147+077,327.396932,7.940374,0.00001242,0.0002740,-0.0431,56000.7,49914.7,57944.2,4,192,0
ICRF,J215001.7-182226,2147-186,327.507232,-18.373933,0.00000929,0.0003270,-0.1509,56907.6,56036.8,58015.8,3,192,0
ICRF,J215023.6+144947,2147+145,327.598365,14.829971,0.00003849,0.0007846,-0.3498,57366.7,52409.7,58137.6,4,99,0
ICRF,J215053.0-281241,2147-284,327.721200,-28.211615,0.00000821,0.0002667,-0.1393,56770.0,54112.8,57915.1,3,204,0
ICRF,J215121.9-274223,2148-279,327.841271,-27.706392,0.00000616,0.0002000,-0.0393,56565.2,54088.1,57920.8,3,223,0
ICRF,J215131.4+070926,2149+069,327.880955,7.157440,0.00000526,0.0001449,-0.2295,54751.4,49914.7,57951.4,3,282,0
ICRF,J215137.8+055212,2149+056,327.907815,5.870265,0.00000217,0.0000378,-0.2193,55334.1,45466.3,58151.8,569,12030,0
ICRF,J215155.5-302753,2149-307,327.981350,-30.464916,0.00000257,0.0000378,0.1108,56750.0,47640.2,58177.7,173,10006,0
ICRF,J215203.1-780706,2146-783,328.013144,-78.118511,0.00005676,0.0001968,0.5802,53016.8,47626.5,58010.7,30,107,0
ICRF,J215224.8+173437,2150+173,328.103414,17.577165,0.00000255,0.0000402,-0.0838,54546.8,47005.8,58159.9,93,3569,0
ICRF,J215350.2-113614,2151-118,328.459343,-11.603920,0.00000828,0.0001176,0.0855,57340.1,55741.7,58015.8,5,327,0
ICRF,J215350.9+432254,2151+431,328.462330,43.381806,0.00000921,0.0001159,-0.2360,57046.4,53134.5,58137.6,4,364,0
ICRF,J215407.4-150131,2151-152,328.530995,-15.025408,0.00001968,0.0006493,0.5558,56500.0,53561.9,57776.0,3,178,0
ICRF,J215440.9+172750,2152+172,328.670419,17.464109,0.00000665,0.0001549,-0.1477,55887.9,50085.5,58137.6,5,337,0
ICRF,J215506.4+225022,2152+226,328.776910,22.839523,0.00000787,0.0001349,-0.1823,52468.9,50085.5,57776.0,7,265,0
ICRF,J215534.4+191448,2153+190,328.893487,19.246801,0.00000936,0.0002490,-0.3899,57454.9,53573.0,58137.6,4,228,0
ICRF,J215550.7-113947,2153-119,328.961326,-11.663327,0.00001056,0.0003282,-0.0742,57006.8,53560.8,57776.0,3,126,0
ICRF,J215614.7-003704,2153-008,329.061491,0.617943,0.00000450,0.0001300,-0.1517,55628.6,50576.2,57872.7,3,306,0
ICRF,J215633.7-201230,2153-204,329.140649,-20.208582,0.00001499,0.0005169,-0.1976,57250.3,53560.8,57920.8,3,126,0
ICRF,J215650.1-033327,2154-037,329.208987,-3.557763,0.00001053,0.0003158,-0.2688,57417.4,53573.0,57872.7,3,215,0
ICRF,J215657.3+833714,2159+833,329.238823,83.620756,0.00014042,0.0002277,-0.3396,56776.5,50688.3,57978.6,3,212,0
ICRF,J215702.9-131902,2154-135,329.262401,-13.317490,0.00001371,0.0005181,-0.7664,58017.5,57674.7,58036.5,3,116,0
ICRF,J215705.9-694123,2152-699,329.274919,-69.689912,0.00005981,0.0002979,0.6436,55274.2,48110.9,58101.7,14,67,0
ICRF,J215712.8+101424,2154+100,329.303585,10.240222,0.00000653,0.0001683,-0.1690,55957.0,49914.7,58137.6,4,333,0
ICRF,J215728.8+312701,2155+312,329.370100,31.450375,0.00000264,0.0000350,-0.0230,56620.0,50219.8,58186.8,136,4048,0
ICRF,J215729.1-180702,2154-183,329.371349,-18.117462,0.00003437,0.0010482,-0.0091,54550.9,50632.3,57776.0,3,67,0
ICRF,J215759.2-754953,2153-760,329.496771,-75.831558,0.00003090,0.0001303,-0.1078,58030.7,58030.7,58030.7,1,112,0
ICRF,J215806.2-150109,2155-152,329.526175,-15.019258,0.00000264,0.0000456,0.0584,55823.2,46835.8,58101.7,113,3572,0
ICRF,J215852.0-301332,2155-304,329.716938,-30.225588,0.00000559,0.0000808,-0.1625,55061.6,48766.9,58151.8,56,921,0
ICRF,J215934.2-010554,2156-013,329.892815,-1.098580,0.00001365,0.0003517,0.0620,57148.8,53561.9,57872.7,3,220,0
ICRF,J215950.7-251652,2157-255,329.961634,-25.281160,0.00000864,0.0003173,-0.1733,56523.2,54853.7,57920.8,2,158,0
ICRF,J220007.9+103007,2157+102,330.033055,10.502195,0.00000559,0.0001571,-0.1942,57509.8,53134.5,58144.4,5,359,0
ICRF,J220014.1+213757,2157+213,330.059156,21.632511,0.00001256,0.0002633,-0.0243,56425.9,50085.5,57776.0,4,141,0
ICRF,J220016.9-371657,2157-375,330.070694,-37.282514,0.00001785,0.0006288,-0.4166,57483.8,53503.7,58159.9,4,107,0
ICRF,J220054.8-163232,2158-167,330.228662,-16.542417,0.00001168,0.0003950,-0.2829,56274.9,53126.1,57776.0,3,111,0
ICRF,J220127.5+031215,2158+029,330.364620,3.204212,0.00000830,0.0002529,-0.1846,54500.0,49914.7,57951.4,3,296,0
ICRF,J220143.5+504856,2159+505,330.431405,50.815664,0.00000838,0.0000855,-0.1500,54564.0,49577.0,58204.3,6,450,0
ICRF,J220243.2+421639,2200+420,330.680381,42.277772,0.00000276,0.0000310,-0.0194,49764.5,44090.5,58177.7,1115,52368,0
ICRF,J220255.9-233510,2200-238,330.733331,-23.586179,0.00000654,0.0002098,-0.1949,54533.2,50632.3,57920.8,4,284,0
ICRF,J220312.6+675047,2201+676,330.802595,67.846576,0.00001849,0.0001250,-0.1288,56811.6,49827.5,57901.9,3,250,0
ICRF,J220314.9+314538,2201+315,330.812399,31.760631,0.00000243,0.0000315,0.0804,52096.2,45492.6,58183.7,1028,29583,0
ICRF,J220326.8+172548,2201+171,330.862057,17.430069,0.00000395,0.0000963,-0.1779,54427.9,50085.5,58144.4,8,510,0
ICRF,J220330.4+715108,2202+716,330.876945,71.852371,0.00010021,0.0002040,-0.2555,57276.6,49827.5,57776.0,3,154,0
ICRF,J220330.9+100742,2201+098,330.878969,10.128496,0.00001003,0.0002520,-0.3766,57206.7,49914.7,58144.4,4,266,0
ICRF,J220359.6-613022,2200-617,330.998491,-61.506114,0.00003906,0.0006013,0.6457,58030.7,58030.7,58030.7,1,9,0
ICRF,J220417.6+044002,2201+044,331.073552,4.667229,0.00000727,0.0002242,-0.3626,56918.5,54278.7,57951.4,3,223,0
ICRF,J220421.1+363237,2202+363,331.087919,36.543636,0.00001040,0.0001968,-0.1750,56988.0,50242.8,57971.2,3,245,0
ICRF,J220444.6-061603,2202-065,331.186174,-6.267608,0.00001488,0.0004646,-0.1453,57301.2,56809.7,57875.7,2,154,0
ICRF,J220546.5+292655,2203+292,331.443777,29.448648,0.00000906,0.0001854,0.0454,56285.0,53561.9,57776.0,6,338,0
ICRF,J220547.3+743621,2205+743,331.447454,74.605849,0.00003004,0.0000925,-0.2034,57079.4,54278.7,58137.6,4,419,0
ICRF,J220610.4-183538,2203-188,331.543409,-18.594091,0.00008446,0.0019195,-0.4326,56019.2,50632.3,58023.3,6,79,0
ICRF,J220641.3-211940,2203-215,331.672426,-21.327921,0.00001361,0.0004169,0.3448,56567.9,53134.5,57944.2,3,208,0
ICRF,J220643.2-003102,2204-007,331.680344,0.517360,0.00000650,0.0001874,0.0496,57026.2,55371.8,57875.7,3,274,0
ICRF,J220743.7-534633,2204-540,331.932222,-53.776061,0.00000482,0.0000607,0.1597,55959.6,48110.9,58046.8,93,1168,0
ICRF,J220752.8+165217,2205+166,331.970274,16.871615,0.00000518,0.0001300,0.1468,54135.2,50085.5,57990.8,35,545,0
ICRF,J220803.1+651938,2206+650,332.012959,65.327441,0.00001602,0.0001189,0.0405,56817.2,49827.5,57901.9,3,205,0
ICRF,J220823.9+742338,2207+741,332.099811,74.393983,0.00003836,0.0001677,-0.0169,57484.4,53560.8,58137.6,4,341,0
ICRF,J220824.1+180826,2206+178,332.100794,18.140790,0.00002324,0.0005612,-0.2316,57767.2,57047.0,58144.4,4,215,0
ICRF,J220847.2-632547,2205-636,332.196840,-63.429858,0.00013704,0.0014304,0.5092,54146.0,52861.2,57988.7,3,8,0
ICRF,J220921.4+374218,2207+374,332.339271,37.705063,0.00000946,0.0001800,-0.0172,57255.6,50242.8,58137.6,5,276,0
