INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV
427,424,RACS_0600-32,35740,0,35719,IMAGED,06 00 00,-32 36 41.83,89.99999999999999,-32.61161944444444,238.57199239812556,-24.36807243976566,-45.0,5148632103.02707,895.7951998989868,895.7952000000001,36,5217938089.048838,197157319,7.099999999999992,6.000000000000012,62.55,-0.01364357303828001,2.1191325187683105,197.68002582886558,188.76745166279775,181.64298086698568,135.4236701756075,1886.8573459543238,5217945200.0,3088,0,0,0,,100
428,425,RACS_0624-32,36201,0,36098,IMAGED,06 24 49.655,-32 36 41.83,96.20689583333332,-32.61161944444444,240.4109667282052,-19.426515597384082,-45.0,5149409749.254526,915.7017598431396,915.7017600000001,36,5223061737.7653265,197256303,7.2,5.900000000000004,65.29,-0.03647448867559433,2.442446231842041,187.00851627064247,177.95482589541933,187.12425121905537,128.62922210354023,1807.1951671738905,5223078023.0,4536,0,0,0,,100
429,426,RACS_0649-32,36264,0,36349,IMAGED,06 49 39.31,-32 36 41.83,102.41379166666665,-32.61161944444444,242.43725804038056,-14.571033517384333,-45.0,5149496478.48691,915.7017598431396,915.7017600000001,36,5223127098.109327,197048785,8.600000000000005,6.400000000000008,-55.29,-0.016152244061231613,1.3618052005767822,211.499633393171,201.34280646139302,208.04752961152488,146.86467967446953,1794.711871532443,5223134116.0,4536,0,0,0,,100
430,427,RACS_0714-32,35744,0,35719,IMAGED,07 14 28.965,-32 36 41.83,108.62068749999999,-32.61161944444444,244.66132049794726,-9.816554571799497,-45.0,5148637185.393023,905.748479394226,905.7484800000001,36,5222665309.85382,197199108,8.799999999999985,6.500000000000016,-57.23,-0.007048832252621651,0.8390336632728577,210.84367937295855,201.22563191551794,200.6520481318527,145.92692726536802,1821.9335285975724,5222672723.0,4536,0,0,0,,100
431,428,RACS_0739-32,35745,0,35719,IMAGED,07 39 18.62,-32 36 41.83,114.82758333333332,-32.61161944444444,247.09803874759012,-5.180326133804787,-45.0,5148638392.94707,905.7484803479003,905.7484800000001,36,5222673227.367972,197389404,8.799999999999985,6.500000000000016,-56.63,-0.010365313850343227,1.2974343299865723,216.0757105822383,206.4482194295911,197.24402579593874,145.62780720998484,1811.6713086263262,5222703315.0,4536,0,0,0,,100
432,429,RACS_0804-32,35615,0,35580,IMAGED,08 04 08.275,-32 36 41.83,121.03447916666666,-32.61161944444444,249.7661033872433,-0.6823873159335162,-45.0,5148467481.194879,905.7484803479003,905.7484800000001,36,5222321753.350587,197364484,7.2,6.000000000000012,62.15,-0.00804931204766035,0.5272522568702698,172.64511993498692,164.6128585193303,172.85741825205625,115.26366248671614,1395.936099222804,5222329464.0,4536,0,0,0,,100
433,430,RACS_0828-32,35616,0,35580,IMAGED,08 28 57.931,-32 36 41.83,127.24137916666665,-32.61161944444444,252.6873950238555,3.653928720225739,-45.0,5148468675.588478,895.7951998989868,895.7952000000001,36,5222322772.344896,197401860,7.2,6.000000000000012,60.98,-0.01632309891283512,0.6175350546836853,173.71886884662467,165.395171284242,174.7022072984586,119.865816199753,1536.6748555489519,5222329494.0,4536,0,0,0,,100
434,431,RACS_0853-32,36136,0,36098,IMAGED,08 53 47.586,-32 36 41.83,133.44827499999997,-32.61161944444444,255.88616715483556,7.801467965822272,-45.0,5149331159.703935,895.7951998989868,895.7952000000001,36,5223007963.668687,197135387,6.999999999999984,6.000000000000012,59.45,-0.0059087215922772884,0.6800301671028137,183.1886893824527,174.67528237151774,180.00926254704922,126.43540639007772,1570.7246795948388,5223013820.0,4536,0,0,0,,100
435,432,RACS_0918-32,36137,0,36098,IMAGED,09 18 37.241,-32 36 41.83,139.65517083333333,-32.61161944444444,259.3878435982184,11.728796939900189,-45.0,5149332354.097534,895.7951998989868,895.7952000000001,36,5223008505.078758,197162382,6.999999999999984,6.000000000000012,58.96,-0.006657306104898453,0.795953631401062,188.87759704250507,180.0517083454902,183.79225431417814,131.23511278337688,1629.0637921898165,5223013845.0,4536,0,0,0,,100
436,433,RACS_0943-32,35620,0,35580,IMAGED,09 43 26.896,-32 36 41.83,145.86206666666664,-32.61161944444444,263.21715391362017,15.399841965040867,-45.0,5148473453.162878,895.7951998989868,895.7952000000001,36,5218006387.076889,197381468,7.2,6.000000000000012,62.2,-0.017979206517338753,0.5476950407028198,181.40422617443585,172.88782430409867,180.40012239849952,122.83437458827285,1465.0169242479963,5218027070.0,3000,0,0,0,,100
437,434,RACS_1008-32,36273,0,36349,IMAGED,10 08 16.551,-32 36 41.83,152.06896249999997,-32.61161944444444,267.3953989979706,18.77380958288063,-45.0,5149509512.196478,905.7484803479003,905.7484800000001,36,5223132753.277603,197200563,8.700000000000012,6.500000000000016,-55.54,-0.014918599277734756,3.2666101455688477,222.26240442274587,206.85144403650924,217.83372212002112,141.96008890094006,1858.7482472187153,5223142762.0,4536,0,0,0,,100
438,435,RACS_1033-32,36274,0,36349,IMAGED,10 33 06.206,-32 36 41.83,158.27585833333333,-32.61161944444444,271.9366726356996,21.80556697196367,-45.0,5149510867.833214,895.7951998989868,895.7952000000001,36,5223134045.898945,197306953,8.700000000000012,6.500000000000016,-55.59,-0.02360840141773224,3.205249309539795,220.33734388754402,206.82700959226923,215.78553489648385,149.65163415409708,2009.974587838503,5223142781.0,4536,0,0,0,,100
439,436,RACS_1057-32,35682,0,35580,IMAGED,10 57 55.862,-32 36 41.83,164.4827583333333,-32.61161944444444,276.84309527653994,24.44672743916423,-45.0,5148563988.197759,905.748479394226,905.7484800000001,36,5222546087.609937,197301446,7.099999999999992,6.000000000000012,62.42,-0.06942735612392426,0.5438873171806335,178.1352087689648,169.4116974958721,175.81880270520682,124.6959935125375,1824.635227845279,5222564089.0,4536,0,0,0,,100
440,437,RACS_1122-32,35683,0,35580,IMAGED,11 22 45.517,-32 36 41.83,170.68965416666666,-32.61161944444444,282.09950166270977,26.647663359378868,-45.0,5148565182.591358,905.748479394226,905.7484800000001,36,5217922747.195271,197237053,7.099999999999992,6.000000000000012,60.86,-0.021442675963044167,0.3476466238498688,177.36156257193915,168.61943316348427,181.95626424127843,121.47858621810789,1396.6772080881672,5217945043.0,3173,0,0,0,,100
441,438,RACS_1147-32,35684,0,35580,IMAGED,11 47 35.172,-32 36 41.83,176.89654999999996,-32.61161944444444,287.66868064417025,28.36059159733533,-45.0,5148566376.984959,905.748479394226,905.7484800000001,36,5222551997.906017,197201583,6.999999999999984,6.000000000000012,59.77,-0.21350714564323425,5.012030124664307,179.74149323640884,170.37665488390803,202.1911011060577,122.40785947987732,5802.068100937036,5222564112.0,4536,0,0,0,,100
442,439,RACS_1212-28,35429,0,35440,IMAGED,12 12 00,-27 58 10.2,182.99999999999997,-27.9695,292.4093160150528,34.09514580781811,-45.0,5148223043.899775,905.7484803479003,905.7484800000001,36,5217842880.702822,196553687,6.999999999999984,5.900000000000004,64.6,-0.006193096749484539,0.5067576169967651,191.84640993269574,182.2539193857316,193.1921599217568,128.76075846429575,1825.4636138169478,5217853633.0,2958,0,0,0,,100
443,440,RACS_1236-28,36148,0,36098,IMAGED,12 36 00,-27 58 10.2,188.99999999999997,-27.9695,298.78144090286077,34.77780436277458,-45.0,5149345601.913214,905.7484803479003,905.7484800000001,36,5223019315.223759,197140749,7.2,5.900000000000004,67.14,-0.010072248056530952,1.0558290481567383,184.57147331039846,175.0029272429788,186.69624867384232,127.36425406849764,1810.0055556018058,5223048185.0,4536,0,0,0,,100
444,441,RACS_1300-28,36546,0,36547,IMAGED,13 00 00,-27 58 10.2,194.99999999999997,-27.9695,305.236064325026,34.863939132922425,-45.0,5149949406.253439,905.748479394226,905.7484800000001,36,5223355933.698423,197114758,7.099999999999992,5.900000000000004,65.77,-0.005672689992934465,0.3709466755390167,172.3863574820505,165.0725960106427,158.1508195925694,121.07923774917184,1391.199495104881,5223395112.0,4536,0,0,0,,100
445,442,RACS_1324-28,35631,0,35580,IMAGED,13 24 00,-27 58 10.2,200.99999999999997,-27.9695,311.6446497187961,34.3507651171528,-45.0,5148486691.025278,915.7017598431396,915.7017600000001,36,5217909755.712801,197407200,7.2,6.000000000000012,66.33,-0.02561749331653118,0.8070550560951233,176.32420527837823,167.93981519740694,176.19301344907544,121.39344268414249,1524.6779750770247,5217944798.0,3341,0,0,0,,100
446,443,RACS_1348-28,36400,0,36349,IMAGED,13 48 00,-27 58 10.2,207.0,-27.9695,317.884446773414,33.25462750516416,-45.0,5149694388.511103,905.7484803479003,905.7484800000001,36,5223239592.987097,197047500,7.099999999999992,5.900000000000004,66.91,-0.006845557596534491,1.492235779762268,193.103194325124,183.6837934848245,190.82217686929104,130.2741936527419,1520.505233549736,5223249071.0,4536,0,0,0,,100
447,444,RACS_1412-28,36283,0,36349,IMAGED,14 12 00,-27 58 10.2,212.99999999999997,-27.9695,323.85283538751855,31.608533663433803,-45.0,5149523935.605118,905.7484803479003,905.7484800000001,36,5223178639.158679,197278079,8.799999999999985,6.3,-57.7,-0.008060705848038197,0.9069745540618896,230.55916596024545,216.54374043913612,219.28183742866017,150.5131845212672,1787.605166877085,5223187461.0,4536,0,0,0,,100
448,445,RACS_1436-28,35284,0,35283,IMAGED,14 36 00,-27 58 10.2,218.99999999999997,-27.9695,329.47610051233164,29.457603028154583,-45.0,5147973937.742207,915.7017598431396,915.7017600000001,36,5224381824.294529,196689383,8.300000000000015,6.0999999999999845,-49.51,-0.00681128166615963,1.278433084487915,194.39898039165297,185.1829479266575,186.31375614322388,130.18676384543383,1729.7754874487468,5224392350.0,4536,0,0,0,,100
449,446,RACS_1500-28,36225,0,36098,IMAGED,15 00 00,-27 58 10.2,224.99999999999997,-27.9695,334.711430574924,26.85376506659702,-45.0,5149440220.88947,905.7484803479003,905.7484800000001,36,5223087432.285723,197081419,7.099999999999992,5.900000000000004,68.33,-0.006571769714355469,0.3646109998226166,207.38646080972885,198.04633051890548,191.35612052566657,154.05493864224874,1657.152587347688,5223100094.0,4536,0,0,0,,100
450,447,RACS_1524-28,36156,0,36098,IMAGED,15 24 00,-27 58 10.2,230.99999999999997,-27.9695,339.54349200895933,23.850921896150815,-45.0,5149355336.221054,905.7484803479003,905.7484800000001,36,5223027489.294873,197238691,7.099999999999992,5.900000000000004,66.59,-0.007162030320614576,0.6081092953681946,202.0122635532433,192.78630154861017,197.19458976990197,141.02330077039127,1632.4383259880003,5223048379.0,4536,0,0,0,,100
451,448,RACS_1548-28,35960,0,35961,IMAGED,15 48 00,-27 58 10.2,236.99999999999997,-27.9695,343.9781147392467,20.50128580611985,-45.0,5149015122.272638,915.7017598431396,915.7017600000001,36,5222914637.481079,197112028,7.599999999999996,5.699999999999988,76.29,-0.006853743921965361,1.0449031591415405,211.65358569553112,201.37565765999665,214.54209079457308,143.66084014688977,1714.7135130116637,5222926977.0,4536,0,0,0,,100
452,449,RACS_1612-28,36288,0,36349,IMAGED,16 12 00,-27 58 10.2,242.99999999999997,-27.9695,348.0354122219461,16.853062004383414,-45.0,5149531232.133502,905.7484803479003,905.7484800000001,36,5218229085.884103,196997365,8.899999999999991,6.400000000000008,-58.63,-0.012420780956745148,0.947217583656311,226.20919229720946,214.60883999577146,206.7218582368907,156.41776467359358,2332.7685130623377,5218236663.0,2548,0,0,0,,100
453,450,RACS_1636-28,35699,0,35580,IMAGED,16 36 00,-27 58 10.2,249.0,-27.9695,351.7437804246188,12.949292488373596,-45.0,5148584375.722366,915.7017598431396,915.7017600000001,36,5222564844.541943,196908490,7.099999999999992,5.900000000000004,67.33,-0.10636536777019501,1.7069675922393799,199.55864970643404,189.20217384992029,204.26830975558235,135.68363656283663,2064.9162049289985,5222579543.0,4536,0,0,0,,100
454,451,RACS_1700-28,35700,0,35580,IMAGED,17 00 00,-27 58 10.2,254.99999999999997,-27.9695,355.1353462727924,8.827538284710354,-45.0,5148585460.629887,905.7484803479003,905.7484800000001,36,5222565160.516984,197291046,7.099999999999992,5.900000000000004,65.61,-0.18448811769485474,1.7326576709747314,207.15153597300807,195.02773763845474,207.45013505541635,137.52165328493112,1832.7307563255767,5222579565.0,4536,0,0,0,,100
455,452,RACS_1724-28,35701,0,35580,IMAGED,17 24 00,-27 58 10.2,260.99999999999994,-27.9695,358.2428648417641,4.520083945052728,-45.0,5148586655.023486,905.7484803479003,905.7484800000001,36,5222576935.637774,197259838,6.999999999999984,5.900000000000004,66.04,-0.14754478633403778,1.6272802352905273,198.04759693640617,187.10948449757797,187.48937842137764,132.33855991914945,2705.245643655312,5222615213.0,4536,0,0,0,,100
456,453,RACS_1748-28,36292,0,36349,IMAGED,17 48 00,-27 58 10.2,267.0,-27.9695,1.0978012415273721,0.054418523521278475,-45.0,5149537354.285439,905.7484803479003,905.7484800000001,36,5223148566.284504,197052539,8.899999999999991,6.400000000000008,-57.48,-0.06512787938117981,1.3032814264297485,266.730326206442,236.08314222893387,808.6476301447728,167.58243060271064,86100.29999073388,5223162909.0,4536,0,0,0,,100
457,454,RACS_1812-28,36346,0,36349,IMAGED,18 12 00,-27 58 10.2,272.99999999999994,-27.9695,3.729271704633876,-4.546172363895585,-45.0,5149623723.98323,915.7017607968139,915.7017600000001,36,5223198316.790985,197068205,7.099999999999992,5.900000000000004,66.1,-0.01340905949473381,1.995039939880371,196.39722076144545,186.59703683569003,193.77252212384127,134.63904718013055,1714.184262648258,5223216266.0,4536,0,0,0,,100
458,455,RACS_1836-28,36500,0,36447,IMAGED,18 36 00,-27 58 10.2,279.0,-27.9695,6.163554473015834,-9.262002476421992,-45.0,5149883097.833855,905.748479394226,905.7484800000001,36,5223293043.167417,197014757,10.199999999999989,5.600000000000016,64.32,-0.010946862399578094,2.1791977882385254,185.4202646604726,176.99502939492135,168.27783872074292,126.10984361109864,1376.1435834631557,5223307976.0,4536,0,0,0,,100
459,456,RACS_1900-28,34698,0,34697,IMAGED,19 00 00,-27 58 10.2,284.99999999999994,-27.9695,8.423947604816616,-14.076421338750787,-45.0,5147128077.1526375,905.7484803479003,905.7484800000001,36,5215999546.285653,197011737,6.800000000000004,6.000000000000012,60.93,-0.019998570904135704,1.0642293691635132,184.67333619023714,175.6156225005712,180.9268632578323,124.74642160470792,1419.0374081712728,5217012297.0,2791,0,0,0,,100
460,457,RACS_1924-28,36503,0,36447,IMAGED,19 24 00,-27 58 10.2,290.99999999999994,-27.9695,10.530814619905891,-18.975314074685322,-45.0,5149886681.014654,905.7484803479003,905.7484800000001,36,5223334505.42627,197036213,10.299999999999995,5.600000000000016,65.75,-0.171280637383461,4.455872535705566,187.45635508430541,176.45807169730662,166.22012713425207,121.42213774752493,2003.8524540023861,5223340494.0,4536,0,0,0,,100
461,458,RACS_1948-28,36561,0,36547,IMAGED,19 48 00,-27 58 10.2,297.0,-27.9695,12.501707528820877,-23.946670620016818,-45.0,5149974418.846078,915.7017598431396,915.7017600000001,36,5223375006.936939,197205613,7.099999999999992,6.000000000000012,67.59,-0.005987599492073059,0.8573189377784729,176.2911893421849,168.55628138712274,160.72835325303285,121.02959295658822,1373.7771251274091,5223395297.0,4536,0,0,0,,100
462,459,RACS_2012-28,36670,0,36656,IMAGED,20 12 00,-27 58 10.2,302.99999999999994,-27.9695,14.351487349833157,-28.980221253541664,-45.0,5150147967.996286,905.748479394226,905.7484800000001,36,5218494471.04902,196769141,7.2,6.000000000000012,67.38,-0.007062355522066355,0.6080299019813538,176.30819853718322,168.0027319180851,168.32406777571182,124.70051515888868,1683.5127619127595,5218502138.0,2815,0,0,0,,100
463,460,RACS_2036-28,35443,0,35440,IMAGED,20 36 00,-27 58 10.2,309.0,-27.9695,16.092374157840315,-34.06713120783761,-45.0,5148254084.198782,915.7017598431396,915.7017600000001,36,5224135029.518006,196852619,7.300000000000007,6.000000000000012,67.83,-0.006581304594874382,0.5502365827560425,176.13663047750939,166.9686994986186,180.38078306075127,121.77610856855773,1966.3373552665964,5224147036.0,4536,0,0,0,,100
464,461,RACS_2100-28,36101,0,36098,IMAGED,21 00 00,-27 58 10.2,314.99999999999994,-27.9695,17.733848829020815,-39.19974558626608,-45.0,5149289525.133694,905.7484803479003,905.7484800000001,36,5217997072.825168,197168872,7.2,5.900000000000004,67.27,-0.007971442304551601,0.8768823146820068,199.59450475015493,190.09028169904138,210.3642771021966,142.8590594971065,4218.3329848734165,5218028326.0,2620,0,0,0,,100
465,462,RACS_2124-28,36350,0,36349,IMAGED,21 24 00,-27 58 10.2,320.99999999999994,-27.9695,19.28228514112782,-44.371375499262264,-45.0,5149635438.99379,915.7017607968139,915.7017600000001,36,5223199472.489852,196935289,7.099999999999992,5.900000000000004,67.24,-0.00733487494289875,1.2111940383911133,189.949223692988,181.78644548133258,178.8634383183251,129.5177411644259,1629.5331158931385,5223216288.0,4536,0,0,0,,100
466,463,RACS_2148-28,36302,0,36349,IMAGED,21 48 00,-27 58 10.2,327.0,-27.9695,20.74008016850683,-49.576116213982154,-45.0,5149550327.279999,915.7017598431396,915.7017600000001,36,5223183090.145052,197114852,6.999999999999984,5.900000000000004,64.8,-0.0077456641010940075,2.2462263107299805,210.25548642259602,197.97157849818828,207.12939961297366,142.03827605590368,2472.2575080933793,5223187981.0,4536,0,0,0,,100
467,464,RACS_2212-28,36719,0,36716,IMAGED,22 12 00,-27 58 10.2,332.99999999999994,-27.9695,22.10377960697636,-54.80868706719811,-45.0,5150240656.146814,905.748479394226,905.7484800000001,36,5223432265.0621805,196929093,6.999999999999984,5.900000000000004,64.26,-0.02376997284591198,1.436212182044983,189.97597606028336,181.0534658046996,168.17163106597351,128.68852523453063,1696.7721406047303,5223443001.0,4536,0,0,0,,100
468,465,RACS_2236-28,36240,0,36237,IMAGED,22 36 00,-27 58 10.2,339.0,-27.9695,23.35998430033359,-60.06427864819778,-45.0,5149467446.206846,905.7484803479003,905.7484800000001,36,5223162552.504919,196974797,7.2,6.000000000000012,67.31,-0.005984080024063587,0.6502457857131958,193.30153030497308,184.5122737446873,181.8690566301477,142.0761642851946,1490.4527374335446,5223184573.0,4536,0,0,0,,100
469,466,RACS_2300-28,35107,0,35105,IMAGED,23 00 00,-27 58 10.2,344.99999999999994,-27.9695,24.475735501643985,-65.33837829915682,-45.0,5147745747.960191,895.7951998989868,895.7952000000001,36,5223887195.91849,197105436,6.599999999999988,5.900000000000004,61.27,-0.009511485695838928,1.4773756265640259,190.53814055921416,182.31218408055017,187.73684747484936,129.60747562575287,1809.4814405165573,5223905697.0,4536,0,0,0,,100
470,467,RACS_2324-28,35108,0,35105,IMAGED,23 24 00,-27 58 10.2,350.99999999999994,-27.9695,25.372841900185314,-70.6264925320038,-45.0,5147746942.35379,895.7951998989868,895.7952000000001,36,5217728354.679352,197152624,6.500000000000016,5.799999999999996,59.4,-0.012185945175588131,0.9837884902954102,196.2205761003883,187.9087482886312,192.67765402279804,138.5252990043985,1638.6219248054115,5217732435.0,2796,0,0,0,,100
471,468,RACS_2348-28,35109,0,35105,IMAGED,23 48 00,-27 58 10.2,356.99999999999994,-27.9695,25.843876511151286,-75.92345188353936,-45.0,5147748320.219519,905.7484803479003,905.7484800000001,36,5223892526.411215,197123581,6.500000000000016,5.900000000000004,60.34,-0.006608098745346069,0.35479670763015747,191.9659147269643,183.7053333453338,188.9775512782886,132.7131694117858,1734.8433283190095,5223905718.0,4536,0,0,0,,100
472,469,RACS_0012-28,35247,0,35244,IMAGED,00 12 00,-27 58 10.2,3.0,-27.9695,25.16399570088656,-81.22048133113395,-45.0,5147921801.466238,895.7951998989868,895.7952000000001,36,5224034586.914209,196766371,6.500000000000016,5.799999999999996,59.63,-0.11197548359632492,8.050153732299805,210.75355184794003,201.09506035931648,231.94987019186522,145.44421677416213,3626.623652792578,5224041112.0,4536,0,0,0,,100
473,470,RACS_0036-28,36360,0,36349,IMAGED,00 36 00,-27 58 10.2,8.999999999999998,-27.9695,18.232359252995582,-86.4764206050766,-45.0,5149646692.393343,895.7951998989868,895.7952000000001,36,5223208539.116882,197147321,7.099999999999992,5.799999999999996,66.39,-0.06172808259725571,6.810540676116943,192.23505165773113,182.01974265094054,202.62526192787342,129.40890069711287,1940.550898162412,5223216469.0,4536,0,0,0,,100
474,471,RACS_0100-28,35113,0,35105,IMAGED,01 00 00,-27 58 10.2,14.999999999999998,-27.9695,237.33059422225085,-87.92413380589124,-45.0,5147753008.214398,905.7484803479003,905.7484800000001,36,5223894838.047802,197265696,6.599999999999988,5.799999999999996,61.91,-0.007127477787435055,1.0204328298568726,211.78594777281856,202.47131046400048,212.41631623055113,147.667172928931,1908.0077582063102,5223905807.0,4536,0,0,0,,100
475,472,RACS_0124-28,35114,0,35105,IMAGED,01 24 00,-27 58 10.2,20.999999999999996,-27.9695,221.4540244025471,-82.73502574289765,-45.0,5147754093.121918,905.7484803479003,905.7484800000001,36,5223895071.167344,197156877,6.500000000000016,5.799999999999996,60.91,-0.01922222599387169,1.0238598585128784,196.99027115897482,188.50307080347832,198.98314750364204,134.98333421258948,2000.0275992922998,5223905830.0,4536,0,0,0,,100
476,473,RACS_0148-28,36314,0,36349,IMAGED,01 48 00,-27 58 10.2,26.999999999999996,-27.9695,220.03445843229107,-77.44161295278423,-45.0,5149564922.438014,905.7484803479003,905.7484800000001,36,5223191607.3481045,197237102,6.999999999999984,5.900000000000004,65.12,-0.007534379605203867,0.9909923076629639,209.68438467332572,197.39585329738358,203.6957957430691,141.94659182899878,1865.706616989147,5223216114.0,4536,0,0,0,,100
477,474,RACS_0212-28,35794,0,35759,IMAGED,02 12 00,-27 58 10.2,33.0,-27.9695,220.29703825791293,-72.14339614393144,-45.0,5148704932.172158,895.7951998989868,895.7952000000001,36,5222802402.52046,197431898,8.899999999999991,6.400000000000008,-58.73,-0.006531086750328541,0.7133458852767944,179.28786733753157,171.6403383554699,164.13596198860566,124.5165231759854,1489.3798828125,5222819961.0,4536,0,0,0,,100
478,475,RACS_0236-28,35730,0,35719,IMAGED,02 36 00,-27 58 10.2,39.0,-27.9695,221.10335311607798,-66.8521556313537,-45.0,5148620178.99763,905.7484803479003,905.7484800000001,36,5223173004.087881,196986518,7.099999999999992,5.900000000000004,66.57,-0.006764022167772055,0.6915147304534912,187.42140422846495,179.14006065989824,183.83400728124158,131.1057411007213,1633.4719760405567,5223184929.0,4536,0,0,0,,100
479,476,RACS_0300-28,35658,0,35580,IMAGED,03 00 00,-27 58 10.2,44.99999999999999,-27.9695,222.16763469636763,-61.573571663274755,-45.0,5148535482.003839,905.7484803479003,905.7484800000001,36,5217916917.767802,197246445,7.099999999999992,5.900000000000004,66.27,-0.026030320674180984,0.38310250639915466,173.3211647412616,164.58829488449047,176.67274703789641,120.7612167030374,1493.0910827320006,5217944930.0,3356,0,0,0,,100
480,477,RACS_0324-28,35659,0,35580,IMAGED,03 24 00,-27 58 10.2,50.99999999999999,-27.9695,223.3882393724112,-56.31222406307603,-45.0,5148536566.911358,905.7484803479003,905.7484800000001,36,5223667087.726206,196977920,7.099999999999992,5.900000000000004,65.33,-0.1304662972688675,1.4410673379898071,181.58755009045328,170.91965836670266,179.8823489494449,123.89952346428488,2965.253599490653,5223672756.0,4536,0,0,0,,100
481,478,RACS_0348-28,35660,0,35580,IMAGED,03 48 00,-27 58 10.2,56.99999999999999,-27.9695,224.72311427282074,-51.07258307085193,-45.0,5148537761.304958,905.748479394226,905.7484800000001,36,5222490357.41969,197422154,6.999999999999984,5.900000000000004,64.59,-0.06998459249734879,0.7070529460906982,182.09657181272513,172.09684322703725,182.7566364284468,120.91028964280906,2176.318180658271,5222510299.0,4536,0,0,0,,100
482,479,RACS_0412-28,35800,0,35759,IMAGED,04 12 00,-27 58 10.2,62.99999999999999,-27.9695,226.15463528127134,-45.85935305807135,-45.0,5148712406.64307,905.7484803479003,905.7484800000001,36,5222803293.263408,197428299,8.899999999999991,6.400000000000008,-59.5,-0.0062794554978609085,1.139928936958313,188.82785963959125,180.32562423526906,171.961137827608,128.7435598069425,2303.8647781044046,5222820067.0,4536,0,0,0,,100
483,480,RACS_0436-28,35663,0,35580,IMAGED,04 36 00,-27 58 10.2,68.99999999999999,-27.9695,227.67706747424907,-40.677663864272525,-45.0,5148541444.018558,915.7017607968139,915.7017600000001,36,5217922528.488312,197436692,7.2,5.900000000000004,67.52,-0.056104857474565506,0.7712589502334595,179.4619641540844,168.58774914215937,174.00898336695715,121.61188853767909,1700.4780921342199,5217944974.0,3654,0,0,0,,100
484,481,RACS_0500-28,35737,0,35719,IMAGED,05 00 00,-27 58 10.2,74.99999999999999,-27.9695,229.2913879337533,-35.53322572266901,-45.0,5148628639.28563,915.7017598431396,915.7017600000001,36,5222749017.831932,197032218,7.099999999999992,5.900000000000004,66.78,-0.006447702646255493,1.8894144296646118,193.6583091277737,184.93672753324998,190.98563083139067,133.52255400593322,2275.286098336007,5222756971.0,4536,0,0,0,,100
485,482,RACS_0524-28,36198,0,36098,IMAGED,05 24 00,-27 58 10.2,81.0,-27.9695,231.00295105153825,-30.43248544527996,-45.0,5149405858.959743,915.7017598431396,915.7017600000001,36,5223059829.334778,197252664,7.099999999999992,5.900000000000004,68.89,-0.03400155529379845,1.4060378074645996,184.80764661920432,175.43710149624636,188.47067974333615,127.9013473250585,1501.3833353482325,5223064831.0,4536,0,0,0,,100
486,483,RACS_0548-28,35543,0,35440,IMAGED,05 48 00,-27 58 10.2,86.99999999999999,-27.9695,232.8204013392696,-25.38280089524508,-45.0,5148373173.8668785,895.7951998989868,895.7952000000001,36,5221364219.054231,196689742,7.2,6.000000000000012,66.26,-0.006220238283276558,0.9131290316581726,189.44304814773457,179.27262389123086,190.8542083028767,128.59772893567717,1589.6648975369487,5221400148.0,4536,0,0,0,,100
487,484,RACS_0612-28,35544,0,35440,IMAGED,06 12 00,-27 58 10.2,92.99999999999999,-27.9695,234.7551930998,-20.392644721656236,-45.0,5148374358.307199,905.748479394226,905.7484800000001,36,5217889165.003852,196669116,7.099999999999992,6.000000000000012,67.05,-0.009951364248991013,0.5173646211624146,188.82346241627914,179.20316995878096,192.67024243265888,128.13738489963993,1730.9149536404282,5217895827.0,2922,0,0,0,,100
488,485,RACS_0636-28,35669,0,35580,IMAGED,06 36 00,-27 58 10.2,98.99999999999999,-27.9695,236.821430455727,-15.471846704041125,-45.0,5148548600.426878,905.7484803479003,905.7484800000001,36,5222496664.146397,197169101,7.099999999999992,5.900000000000004,66.81,-0.05986945331096649,0.6012579798698425,188.15554257584466,177.20941631458697,189.5411874023114,127.31619849745833,1935.2644007677852,5222510615.0,4536,0,0,0,,100
489,486,RACS_0700-28,35670,0,35580,IMAGED,07 00 00,-27 58 10.2,104.99999999999999,-27.9695,239.03588397409462,-10.631883805469599,-45.0,5148549675.381118,895.7951998989868,895.7952000000001,36,5222529057.134627,197259234,7.099999999999992,5.900000000000004,65.89,-0.04967024177312851,1.1461681127548218,182.83232341791808,173.57571893047776,185.91412575869884,125.59809447925474,2270.621014843171,5222563338.0,4536,0,0,0,,100
490,487,RACS_0724-28,35320,0,35283,IMAGED,07 24 00,-27 58 10.2,110.99999999999999,-27.9695,241.41809791017377,-5.886226873416416,-45.0,5148034658.611582,915.7017607968139,915.7017600000001,36,5224076225.634865,197054664,8.300000000000015,6.0999999999999845,-50.05,-0.006211430765688419,0.4845989942550659,189.15225595257917,180.27952790059746,186.57503727828484,130.58660717872976,1987.8452264264038,5224084675.0,4536,0,0,0,,100
